period	category	brand	deal_type	sales	cogs	qty
2026-05	მატრასები	ბრენდის გარეშე	installment	2800.00	1545.00	5
2026-05	მაღალი წნევით რეცხვის აპარატი 	K 4	installment	1450.00	796.00	1
2026-05	მაღალი წნევით რეცხვის აპარატი 	KARCHER	installment	1450.00	796.00	1
2026-05	მაცივარი	ARDESTO	installment	840.00	477.28	1
2026-05	მაცივარი	FRANKO	installment	460.00	264.00	1
2026-05	მაცივარი	GORENJE	installment	1450.00	650.00	1
2026-05	მაცივარი	Hisense	installment	13590.00	7855.00	13
2026-05	მაცივარი	Hisense	single	480.00	415.00	1
2026-05	მაცივარი	MARAZZI	installment	1720.00	1000.00	2
2026-05	მაცივარი	MIDEA	installment	10560.00	6010.00	5
2026-05	მაცივარი	MIDEA	single	950.00	850.00	1
2026-05	მაცივარი	SAMSUNG	installment	3390.00	1964.00	1
2026-05	მაცივარი	Toshiba	installment	2800.00	1338.00	1
2026-05	მაცივარი	VOX	installment	1990.00	1169.00	1
2026-05	მიკროტალღური ღუმელი	SAMSUNG	installment	1500.00	904.00	3
2026-05	მიქსერი	ARDESTO	installment	920.00	434.00	2
2026-05	მიქსერი	FRANKO	installment	1020.00	536.00	2
2026-05	მიქსერი	KENWOOD	installment	130.00	73.00	1
2026-05	მიქსერი	MIDEA	installment	360.00	152.00	2
2026-05	მიქსერი	SENCOR	installment	120.00	61.00	1
2026-05	მობილურები & აქსესუარები,სმარტფონები	HONOR	installment	40410.00	22887.00	37
2026-05	მობილურები & აქსესუარები,სმარტფონები	none	installment	8750.00	4872.00	9
2026-05	მობილურები & აქსესუარები,სმარტფონები	OPPO	installment	1890.00	1104.00	1
2026-05	მობილურები & აქსესუარები,სმარტფონები	Oukitel	installment	1530.00	892.00	1
2026-05	მობილურები & აქსესუარები,სმარტფონები	SAMSUNG	installment	31820.00	18445.00	33
2026-05	მობილურები & აქსესუარები,ყურსასმენები,Buds	none	installment	1300.00	598.00	2
2026-05	მონიტორი	LG	installment	520.00	298.00	1
2026-05	მოტობლოკი	ROYAL ECO	installment	1450.00	850.00	1
2026-05	მოტოცელი	N/A	installment	390.00	227.05	1
2026-05	მოტოცელი	Raider	installment	1260.00	779.30	3
2026-05	მრგვალი კარკასული აუზი	Bestway	installment	540.00	270.00	1
2026-05	მსხვილი ტექნიკა	MARAZZI	installment	1260.00	730.00	1
2026-05	მსხვილი ტექნიკა	MIDEA	installment	1040.00	600.00	1
2026-05	მსხვილი ტექნიკა,გაზქურა	BEKO	installment	1640.00	947.00	1
2026-05	მსხვილი ტექნიკა,გაზქურა	Millen	installment	1126.00	573.00	1
2026-05	მსხვილი ტექნიკა,გაზქურა	Simfer	installment	1560.00	905.00	2
2026-05	მსხვილი ტექნიკა,გამწოვი	BEKO	installment	1070.00	623.00	1
2026-05	მსხვილი ტექნიკა,გამწოვი	MIDEA	installment	670.00	345.00	1
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,დენის წყლის გამაცხელებელი	MIDEA	installment	500.00	285.00	1
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,ვენტილატორი	none	installment	380.00	282.00	2
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,კონდიციონერი	BEKO	installment	2590.00	1558.00	2
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,კონდიციონერი	GORENJE	installment	1530.00	580.00	1
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,კონდიციონერი	Hisense	installment	6760.00	3930.00	5
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,კონდიციონერი	MARAZZI	installment	4330.00	2605.00	3
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,კონდიციონერი	MIDEA	installment	4350.00	2550.00	2
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,კონდიციონერი	TCL	installment	850.00	481.00	1
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,ცენტრალური გათბობის ქვაბი	MARAZZI	installment	2380.00	1380.00	1
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,ცენტრალური გათბობის ქვაბი	MIDEA	installment	4360.00	2470.00	2
2026-05	მსხვილი ტექნიკა,კლიმატური ტექნიკა,წყლის გამაცხელებელი	MARAZZI	installment	2020.00	1175.00	3
2026-05	მსხვილი ტექნიკა,მაცივარი	ARDESTO	installment	1530.00	850.00	1
2026-05	მსხვილი ტექნიკა,მაცივარი	Hisense	installment	5170.00	3010.00	5
2026-05	მსხვილი ტექნიკა,მაცივარი	MIDEA	installment	12100.00	6990.00	6
2026-05	მსხვილი ტექნიკა,მაცივარი	SAMSUNG	installment	5600.00	3147.00	2
2026-05	მსხვილი ტექნიკა,მაცივარი	VOX	installment	1990.00	1259.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა	BEKO	installment	1570.00	879.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა	GORENJE	installment	1170.00	600.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა	Hisense	installment	3380.00	1975.00	4
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა	MIDEA	installment	8610.00	4885.00	7
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა	SAMSUNG	installment	1620.00	947.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა	TCL	installment	1140.00	610.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა საშრობით,სარეცხი მანქანა	Hisense	installment	4880.00	2840.00	3
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა საშრობით,სარეცხი მანქანა	MARAZZI	installment	1890.00	1100.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა საშრობით,სარეცხი მანქანა	MIDEA	installment	2130.00	1250.00	1
2026-05	მსხვილი ტექნიკა,სარეცხი მანქანა საშრობით,სარეცხი მანქანა	SAMSUNG	installment	8000.00	4440.00	3
2026-05	მსხვილი ტექნიკა,საყინულე	MIDEA	installment	2660.00	1410.00	2
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი მიკროტალღური,ჩასაშენებელი ზედაპირი	BEKO	installment	800.00	465.00	1
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი ტექნიკა,გაზქურის ზედაპირი	Simfer	installment	1260.00	700.00	2
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი გამწოვი	MIDEA	installment	480.00	240.00	1
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი ელექტრო ღუმელი	BEKO	installment	3080.00	1694.00	2
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი ელექტრო ღუმელი	MIDEA	installment	1200.00	680.00	1
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი ელექტრო ღუმელი	Simfer	installment	730.00	385.00	1
2026-05	მსხვილი ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი მიკროტალღური	BEKO	installment	860.00	671.00	1
