product_id	start_price	final_price	deal_type
22500	270.00	470.00	installment
18806	335.00	580.00	installment
22501	230.00	420.00	installment
22509	2620.00	5080.00	installment
22274	110.00	190.00	installment
22818	173.00	340.00	installment
22131	480.00	820.00	installment
22511	199.00	340.00	installment
22512	279.00	480.00	installment
22515	167.00	290.00	installment
22516	74.00	140.00	installment
11339	472.00	810.00	installment
22517	1116.00	2030.00	installment
22404	135.00	240.00	installment
22518	140.00	240.00	installment
22519	415.00	720.00	installment
22196	1399.00	2400.00	installment
7529	663.00	1140.00	installment
22521	244.00	430.00	installment
22522	970.00	1670.00	installment
22512	279.00	480.00	installment
21336	1573.00	2660.00	installment
22535	589.16	820.00	installment
12691	1050.00	1830.00	installment
14043	745.00	1280.00	installment
22560	260.00	460.00	installment
22562	436.00	880.00	installment
21440	1370.00	2350.00	installment
21336	1573.00	2700.00	installment
22564	1299.00	2310.00	installment
12060	750.00	910.00	installment
22475	302.46	395.00	installment
19816	3004.00	5200.00	installment
22547	385.00	670.00	installment
20919	1430.00	2450.00	installment
22556	640.00	1100.00	installment
17237	450.00	770.00	installment
17237	450.00	770.00	installment
22558	399.00	700.00	installment
21608	972.00	1490.00	installment
11664	850.00	1450.00	installment
22563	304.00	550.00	installment
22565	505.00	870.00	installment
22566	450.00	770.00	installment
18536	469.00	860.00	installment
22777	89.00	170.00	installment
22777	89.00	170.00	installment
22777	89.00	170.00	installment
22777	89.00	170.00	installment
22777	89.00	170.00	installment
22471	140.00	260.00	installment
21749	207.36	370.00	installment
19148	298.00	520.00	installment
22508	400.00	840.00	installment
22588	150.00	270.00	installment
22589	1035.00	1770.00	installment
21275	516.65	840.00	installment
22106	920.00	1640.00	installment
18639	680.00	1150.00	installment
19733	325.00	555.00	installment
22603	380.00	660.00	installment
17930	750.00	1290.00	installment
2093	480.00	956.00	installment
22603	380.00	655.00	installment
22607	808.17	1220.00	installment
19894	339.00	560.00	installment
22613	230.00	420.00	installment
18426	469.00	860.00	installment
22723	1975.00	2780.00	installment
22571	899.00	1450.00	installment
18486	698.00	1060.00	installment
20919	1430.00	2450.00	installment
22618	1300.00	2400.00	installment
22621	270.00	470.00	installment
22622	135.47	240.00	installment
22623	86.64	140.00	installment
22623	86.64	140.00	installment
18426	469.00	860.00	installment
22612	389.00	650.00	installment
22624	671.08	1260.00	installment
21859	320.00	560.00	installment
22629	63.35	220.00	installment
22632	293.00	700.00	installment
22614	350.00	610.00	installment
22634	450.00	770.00	installment
22636	400.00	958.00	installment
17863	450.00	770.00	installment
22638	90.90	170.00	installment
22639	340.00	710.00	installment
19148	296.00	520.00	installment
2092	600.00	1040.00	installment
22651	290.00	510.00	installment
18822	191.00	330.00	installment
22641	450.00	960.00	installment
22083	925.00	1580.00	installment
22644	680.00	1160.00	installment
18536	469.00	860.00	installment
11751	294.00	510.00	installment
11751	294.00	510.00	installment
11751	294.00	510.00	installment
11597	230.00	770.00	installment
22652	198.00	340.00	installment
20968	249.00	430.00	installment
22676	329.00	460.00	installment
18051	470.05	810.00	installment
21749	207.36	370.00	installment
23522	750.00	1110.00	installment
9735	975.00	1670.00	installment
19603	450.00	770.00	installment
22631	719.00	1100.00	installment
21399	276.00	470.00	installment
22545	796.00	1450.00	installment
21521	1156.00	1980.00	installment
22678	30.00	90.00	installment
22679	250.00	560.00	installment
22681	879.00	1500.00	installment
22645	719.00	1240.00	installment
22682	460.00	690.00	installment
3648	895.00	1530.00	installment
22690	350.00	610.00	installment
19889	589.16	1070.00	installment
22695	596.00	1100.00	installment
22545	796.00	1450.00	installment
22857	309.66	530.00	installment
22131	480.00	820.00	installment
22644	680.00	1160.00	installment
22702	1438.89	2770.00	installment
16471	698.00	1290.00	installment
17802	505.00	800.00	installment
6294	340.00	710.00	installment
4927	545.00	820.00	installment
22708	1719.00	2940.00	installment
22710	1203.53	2140.00	installment
22639	340.00	710.00	installment
17415	1100.00	1880.00	installment
9359	750.00	1410.00	installment
22716	530.00	1005.00	installment
16083	491.00	860.00	installment
22870	398.00	680.00	installment
20214	639.00	1060.00	installment
13273	445.00	770.00	installment
15681	895.00	1530.00	installment
19445	489.00	820.00	installment
11523	591.00	1110.00	installment
22999	311.69	510.00	installment
21709	359.00	730.00	installment
22782	159.00	320.00	installment
22738	320.00	560.00	installment
18552	696.00	1290.00	installment
21672	1032.00	1770.00	installment
22827	530.00	1010.00	installment
18486	698.00	1290.00	installment
22743	1023.00	1760.00	installment
21749	207.36	370.00	installment
22744	149.00	270.00	installment
18552	734.00	1290.00	installment
20919	1430.00	2450.00	installment
22749	175.00	380.00	installment
18486	696.00	1290.00	installment
22751	910.00	1550.00	installment
6941	759.00	1300.00	installment
22624	671.08	1260.00	installment
16571	310.00	540.00	installment
22757	1570.00	2690.00	installment
21275	516.65	940.00	installment
17624	641.00	939.00	installment
11523	591.00	1110.00	installment
22775	549.00	950.00	installment
22766	1203.53	2140.00	installment
22781	845.00	1460.00	installment
20274	487.41	860.00	installment
22483	560.00	960.00	installment
22768	704.00	920.00	installment
22120	1079.10	1840.00	installment
19750	528.00	950.00	installment
18426	468.00	860.00	installment
2093	480.00	820.00	installment
11618	650.00	1110.00	installment
18653	389.00	730.00	installment
6893	635.00	1090.00	installment
2092	550.00	990.00	installment
22699	339.15	580.00	installment
22783	1619.10	2760.00	installment
15697	129.00	310.00	installment
21950	389.00	650.00	installment
21827	780.00	1340.00	installment
20933	671.00	1150.00	installment
22793	41.60	80.00	installment
22329	365.00	630.00	installment
20769	470.05	820.00	installment
22183	970.00	1540.00	installment
22639	335.00	710.00	installment
12885	520.00	1000.00	installment
11210	320.00	560.00	installment
22651	290.00	510.00	installment
22789	664.00	1210.00	installment
22804	159.00	280.00	installment
22805	406.00	800.00	installment
20988	1489.00	2550.00	installment
14066	149.00	270.00	installment
22349	953.10	1630.00	installment
22469	1999.00	3400.00	installment
22460	151.00	330.00	installment
19452	936.00	1700.00	installment
22814	645.00	1110.00	installment
18552	697.00	1290.00	installment
22820	300.00	520.00	installment
22821	279.00	480.00	installment
22755	850.00	1450.00	installment
22546	249.00	430.00	installment
14436	1110.00	1890.00	installment
22824	351.00	760.00	installment
22547	385.00	670.00	installment
22827	530.00	1010.00	installment
22677	668.56	1260.00	installment
22673	595.00	1020.00	installment
22829	475.74	880.00	installment
22834	195.00	380.00	installment
22835	210.00	370.00	installment
22629	63.35	220.00	installment
22836	62.28	220.00	installment
22837	60.68	120.00	installment
22838	141.51	250.00	installment
22839	519.00	900.00	installment
17415	1100.00	1880.00	installment
21465	311.00	630.00	installment
22844	1299.00	2220.00	installment
22386	1046.00	2040.00	installment
22852	879.00	1500.00	installment
3435	615.00	930.00	installment
9046	600.00	1040.00	installment
19370	325.00	560.00	installment
22888	680.00	1150.00	installment
22742	525.00	900.00	installment
22860	530.00	950.00	installment
22597	445.00	770.00	installment
22878	730.00	1280.00	installment
6165	680.00	1150.00	installment
16505	671.00	1150.00	installment
20001	509.00	870.00	installment
22690	350.00	610.00	installment
22883	399.00	700.00	installment
12413	385.00	670.00	installment
22624	671.08	1260.00	installment
19887	439.00	750.00	installment
22681	879.00	1500.00	installment
22884	1619.10	2760.00	installment
22887	1999.00	2100.00	single
22183	970.00	1260.00	installment
22892	1095.00	1870.00	installment
22671	548.46	1010.00	installment
2062	1500.00	2560.00	installment
22900	926.00	2030.00	installment
22131	480.00	820.00	installment
22590	1265.00	2160.00	installment
22612	414.00	650.00	installment
17344	250.00	510.00	installment
18653	389.00	730.00	installment
22612	390.00	650.00	installment
22613	230.00	420.00	installment
22920	240.00	510.00	installment
22919	188.37	239.00	single
18495	663.00	1140.00	installment
19889	586.96	1070.00	installment
16443	697.00	1290.00	installment
18203	446.00	770.00	installment
2093	480.00	820.00	installment
22612	390.00	650.00	installment
2093	530.00	820.00	installment
6113	680.00	1150.00	installment
17747	325.00	560.00	installment
14066	149.00	270.00	installment
22539	290.00	440.00	installment
22131	480.00	820.00	installment
22677	673.59	1260.00	installment
22136	680.00	1160.00	installment
22185	520.00	1110.00	installment
22598	879.00	1540.00	installment
3666	350.00	610.00	installment
18486	698.00	1290.00	installment
22939	873.00	1490.00	installment
22612	389.00	650.00	installment
21709	359.00	610.00	installment
22749	175.00	380.00	installment
21220	650.00	1140.00	installment
22951	1390.00	2370.00	installment
20711	159.00	219.00	single
11919	310.00	530.00	installment
22978	710.00	1200.00	installment
22131	480.00	820.00	installment
22945	4800.00	6240.00	installment
20150	873.00	1490.00	installment
22963	285.00	500.00	installment
22866	1160.00	1980.00	installment
22563	304.00	550.00	installment
22967	1150.00	2790.00	installment
18552	698.00	1290.00	installment
22658	839.00	1440.00	installment
22970	150.00	370.00	installment
22973	1100.00	1880.00	installment
22624	668.56	1260.00	installment
22984	237.00	430.00	installment
18552	698.00	1290.00	installment
18536	468.00	860.00	installment
22976	994.00	1700.00	installment
22329	365.00	630.00	installment
22977	446.00	770.00	installment
21737	1050.00	1830.00	installment
22524	639.00	835.00	installment
22970	150.00	370.00	installment
20746	781.00	1340.00	installment
19961	439.00	750.00	installment
19347	900.00	1620.00	installment
22589	813.00	1770.00	installment
9579	735.00	1260.00	installment
18653	390.00	730.00	installment
3648	895.00	1530.00	installment
20521	236.00	430.00	installment
6941	759.00	1300.00	installment
13361	330.00	570.00	installment
16443	698.00	1290.00	installment
18422	671.08	1260.00	installment
467	770.00	1330.00	installment
7430	140.00	240.00	installment
23045	530.10	910.00	installment
22991	596.00	1110.00	installment
18486	696.00	1290.00	installment
16498	696.00	1290.00	installment
5526	548.46	1010.00	installment
22994	265.00	460.00	installment
21392	680.00	1160.00	installment
14663	76.00	140.00	installment
22761	150.00	270.00	installment
21356	520.00	900.00	installment
18486	701.00	1290.00	installment
22661	2150.00	3670.00	installment
18817	491.00	860.00	installment
21392	680.00	1160.00	installment
14384	327.00	670.00	installment
23003	875.00	1500.00	installment
21796	294.00	510.00	installment
23009	750.00	1390.00	installment
23013	5499.00	9020.00	installment
22388	687.00	1170.00	installment
23018	2480.00	4220.00	installment
22131	480.00	820.00	installment
22618	1399.00	2400.00	installment
15892	371.00	730.00	installment
22787	290.00	510.00	installment
23028	35.00	80.00	installment
23029	100.00	190.00	installment
23037	622.00	1020.00	installment
9522	750.00	1290.00	installment
23039	810.00	1215.00	installment
20001	509.00	870.00	installment
23048	500.00	880.00	installment
21950	389.00	650.00	installment
23050	2260.00	3860.00	installment
17816	245.00	430.00	installment
23049	680.00	1150.00	installment
468	1080.00	1840.00	installment
13301	391.00	670.00	installment
18562	359.00	700.00	installment
23051	810.00	1450.00	installment
722	126.00	358.00	single
22880	316.08	620.00	installment
16085	925.00	1580.00	installment
23057	449.00	770.00	installment
23061	83.00	150.00	installment
23142	450.00	880.00	installment
12736	640.00	1100.00	installment
15892	389.00	730.00	installment
23066	850.00	1510.00	installment
18552	699.00	1290.00	installment
23034	472.00	810.00	installment
23305	37.00	80.00	installment
23305	37.00	80.00	installment
23306	59.20	120.00	installment
23072	240.00	420.00	installment
21275	516.65	940.00	installment
22047	510.00	870.00	installment
22446	127.00	230.00	installment
21541	256.62	440.00	installment
19393	670.00	1150.00	installment
23039	810.00	1390.00	installment
23078	639.00	1140.00	installment
22483	560.00	960.00	installment
19193	424.00	730.00	installment
21392	680.00	1160.00	installment
777	147.00	270.00	installment
21543	106.00	190.00	installment
22279	140.00	250.00	installment
22970	170.00	370.00	installment
17172	385.00	670.00	installment
22899	169.00	290.00	installment
22787	290.00	510.00	installment
23079	640.00	1100.00	installment
23086	489.00	820.00	installment
23322	550.00	950.00	installment
9522	750.00	1290.00	installment
21923	320.00	560.00	installment
22176	1190.00	2030.00	installment
2093	480.00	820.00	installment
465	525.00	900.00	installment
22836	62.28	220.00	installment
23265	120.00	220.00	installment
11751	294.00	510.00	installment
22611	970.00	1670.00	installment
7737	85.00	150.00	installment
20760	89.00	170.00	installment
4927	545.00	940.00	installment
18367	147.00	270.00	installment
23110	950.00	1630.00	installment
19889	586.96	1070.00	installment
22677	668.56	1290.00	installment
23091	1577.00	3290.00	installment
8299	900.00	1540.00	installment
13948	165.10	320.00	installment
2093	480.00	820.00	installment
22787	290.00	510.00	installment
22820	300.00	520.00	installment
21316	450.00	770.00	installment
22648	279.40	480.00	installment
22131	480.00	820.00	installment
22136	680.00	1160.00	installment
17226	450.00	770.00	installment
23184	169.00	290.00	installment
3698	560.00	960.00	installment
23112	380.00	660.00	installment
16542	641.00	1190.00	installment
23117	600.00	1040.00	installment
22600	380.00	660.00	installment
22566	450.00	770.00	installment
21967	700.00	1200.00	installment
22588	147.00	270.00	installment
23201	110.00	240.00	installment
7113	799.00	1360.00	installment
23143	1232.00	2790.00	installment
14477	175.00	310.00	installment
18051	470.05	810.00	installment
21558	62.79	270.00	installment
21558	62.79	120.00	installment
23147	200.00	370.00	installment
18552	697.00	1290.00	installment
18486	698.00	1290.00	installment
23134	394.74	680.00	installment
22364	970.00	1670.00	installment
22635	200.00	410.00	installment
19364	984.00	1700.00	installment
18653	371.00	730.00	installment
12621	405.00	700.00	installment
19889	589.16	1070.00	installment
22683	640.00	1100.00	installment
23163	319.00	560.00	installment
22761	150.00	270.00	installment
23165	255.00	440.00	installment
23166	1500.00	2700.00	installment
22483	560.00	960.00	installment
23168	97.58	180.00	installment
23169	69.60	130.00	installment
23170	101.85	150.00	installment
22787	290.00	510.00	installment
21356	520.00	900.00	installment
20214	639.00	1060.00	installment
12460	379.00	660.00	installment
23179	960.00	1640.00	installment
23053	1241.10	2120.00	installment
3682	170.00	370.00	installment
23180	840.00	1440.00	installment
18552	697.00	1290.00	installment
22531	540.00	920.00	installment
16391	796.00	1450.00	installment
3682	170.00	370.00	installment
23303	380.00	680.00	installment
19598	935.00	1700.00	installment
3707	850.00	1450.00	installment
12247	1198.08	2270.00	installment
22869	779.00	1340.00	installment
15269	1215.00	2558.00	installment
7254	855.00	1470.00	installment
11664	850.00	1450.00	installment
18554	528.00	1010.00	installment
21800	2500.00	4260.00	installment
21567	490.00	850.00	installment
22821	279.00	480.00	installment
12514	415.00	720.00	installment
13444	1400.00	2590.00	installment
19452	936.00	1700.00	installment
3666	350.00	580.00	installment
22182	892.00	1530.00	installment
155	595.00	1020.00	installment
2100	940.00	1720.00	installment
19251	961.00	1700.00	installment
470	785.00	1350.00	installment
23521	838.53	1260.00	installment
23211	127.19	190.00	installment
23227	95.00	170.00	installment
21923	320.00	560.00	installment
22624	668.56	1260.00	installment
22636	400.00	830.00	installment
22973	1100.00	1880.00	installment
20214	638.00	1060.00	installment
18536	467.00	860.00	installment
23220	960.00	1640.00	installment
18562	360.00	700.00	installment
21564	690.00	949.00	single
22386	1195.00	2040.00	installment
22452	320.00	480.00	installment
22624	668.56	1260.00	installment
15258	130.00	230.00	installment
23284	123.00	220.00	installment
22685	615.00	1060.00	installment
23231	528.00	950.00	installment
23230	128.00	240.00	installment
17880	411.75	710.00	installment
22935	217.56	380.00	installment
17848	236.00	430.00	installment
23237	312.12	510.00	installment
18486	697.00	1290.00	installment
23239	750.00	1290.00	installment
18536	467.00	860.00	installment
19347	901.00	1620.00	installment
3699	640.00	1100.00	installment
22683	640.00	1100.00	installment
23246	949.00	1630.00	installment
22899	169.00	290.00	installment
23210	530.10	910.00	installment
23027	1095.00	1870.00	installment
22681	879.00	1500.00	installment
23257	800.00	1380.00	installment
21709	359.00	610.00	installment
23258	80.00	190.00	installment
22963	285.00	490.00	installment
23170	101.85	140.00	installment
23261	123.00	200.00	installment
23263	78.96	130.00	installment
23293	173.00	320.00	installment
6148	840.00	1440.00	installment
20521	237.00	430.00	installment
12241	910.00	1550.00	installment
10119	335.00	710.00	installment
23288	217.56	290.00	installment
23269	466.00	810.00	installment
23208	800.00	1380.00	installment
23276	75.00	140.00	installment
23276	75.00	140.00	installment
22635	200.00	410.00	installment
18231	87.00	150.00	installment
23291	100.00	180.00	installment
22636	400.00	830.00	installment
18552	698.00	1290.00	installment
20602	519.00	900.00	installment
18536	468.00	860.00	installment
22505	668.56	1260.00	installment
6941	759.00	1300.00	installment
18562	359.00	700.00	installment
9322	370.00	820.00	installment
14396	995.00	1700.00	installment
18422	671.08	1260.00	installment
22726	1732.62	3400.00	installment
23295	119.28	220.00	installment
23296	146.78	250.00	installment
23297	90.09	170.00	installment
23298	116.27	200.00	installment
22718	1750.00	2990.00	installment
17172	385.00	670.00	installment
14132	923.00	1580.00	installment
14060	1100.00	1890.00	installment
18562	359.00	700.00	installment
22839	519.00	900.00	installment
19553	806.00	1500.00	installment
13111	755.00	1300.00	installment
2081	1975.00	3370.00	installment
23292	344.00	610.00	installment
23158	1980.00	2500.00	installment
22899	169.00	290.00	installment
23294	1100.00	1880.00	installment
23300	830.00	1430.00	installment
13574	799.00	1360.00	installment
22705	280.00	480.00	installment
22399	1350.00	2310.00	installment
23308	251.00	430.00	installment
22963	285.00	490.00	installment
22245	1138.00	1940.00	installment
23357	1699.00	2900.00	installment
23315	725.00	1240.00	installment
18486	697.00	1290.00	installment
19598	935.00	1700.00	installment
23355	316.08	620.00	installment
18486	696.00	1290.00	installment
21723	1120.00	2120.00	installment
22329	365.00	630.00	installment
23114	231.00	410.00	installment
23321	330.00	560.00	installment
22582	330.00	570.00	installment
22282	280.00	480.00	installment
22827	530.00	1010.00	installment
18552	698.00	1290.00	installment
23079	640.00	1100.00	installment
22196	1300.00	2220.00	installment
23338	1104.00	1890.00	installment
23334	741.79	1280.00	installment
22639	300.00	710.00	installment
23337	1720.00	2940.00	installment
13269	174.59	310.00	installment
21777	910.00	1640.00	installment
18486	696.00	1290.00	installment
22970	170.00	370.00	installment
22624	668.56	1260.00	installment
18536	467.00	860.00	installment
18536	467.00	860.00	installment
18552	698.00	1290.00	installment
23249	825.00	1410.00	installment
21333	800.00	1380.00	installment
21500	679.00	1160.00	installment
14244	1390.00	2480.00	installment
23043	379.00	660.00	installment
19645	339.00	630.00	installment
22413	499.00	860.00	installment
22482	1850.00	3150.00	installment
22505	668.56	1260.00	installment
5127	540.00	920.00	installment
11751	294.00	510.00	installment
18486	703.00	1290.00	installment
22311	600.00	1040.00	installment
19452	937.00	1700.00	installment
15894	240.00	440.00	installment
22592	440.00	760.00	installment
18309	1340.00	2280.00	installment
11751	294.00	510.00	installment
1272	59.00	120.00	installment
17390	120.00	220.00	installment
22644	680.00	1060.00	installment
18486	698.00	1290.00	installment
13103	150.00	270.00	installment
23359	256.62	440.00	installment
22621	270.00	470.00	installment
16836	745.00	1290.00	installment
22644	680.00	1060.00	installment
12307	1112.00	2140.00	installment
20027	850.00	1910.00	installment
23361	923.00	1640.00	installment
19452	936.00	1700.00	installment
23575	455.40	780.00	installment
13989	800.00	1380.00	installment
23413	550.00	1190.00	installment
19889	589.16	1070.00	installment
13273	445.00	770.00	installment
22154	350.00	560.00	installment
23363	895.00	1530.00	installment
22624	681.13	1260.00	installment
22624	681.13	1260.00	installment
22681	879.00	1500.00	installment
22886	1079.10	1840.00	installment
23375	596.00	1020.00	installment
21356	520.00	900.00	installment
19553	870.00	1700.00	installment
8299	900.00	1540.00	installment
23389	355.00	620.00	installment
23581	645.00	1100.00	installment
12755	100.00	190.00	installment
23958	24.00	60.00	installment
22630	329.00	580.00	installment
23382	146.00	270.00	installment
11751	294.00	510.00	installment
14221	605.00	1040.00	installment
23383	73.87	180.00	installment
23383	73.87	180.00	installment
18486	708.00	1290.00	installment
22480	237.00	540.00	installment
22879	86.00	150.00	installment
23385	60.00	120.00	installment
23386	63.00	120.00	installment
23387	87.00	150.00	installment
23638	25.19	50.00	installment
23638	25.19	50.00	installment
23638	25.19	50.00	installment
23638	25.19	50.00	installment
13989	800.00	1380.00	installment
23391	970.00	1670.00	installment
22895	1248.00	2110.00	installment
23102	217.56	380.00	installment
23102	217.56	380.00	installment
3566	175.00	310.00	installment
23398	758.00	1300.00	installment
19347	938.00	1620.00	installment
19604	869.00	1500.00	installment
23225	721.00	1210.00	installment
20602	519.00	1160.00	installment
19150	286.00	470.00	installment
23415	549.00	1010.00	installment
21504	308.10	530.00	installment
22567	310.00	540.00	installment
23301	499.00	860.00	installment
22639	340.00	710.00	installment
23425	850.00	1450.00	installment
22311	550.00	1040.00	installment
23428	206.80	390.00	installment
22787	290.00	510.00	installment
22630	329.00	580.00	installment
23429	258.00	470.00	installment
10079	55.00	100.00	installment
13814	240.00	380.00	installment
23437	1500.00	2690.00	installment
23494	72.00	130.00	installment
23620	87.00	150.00	installment
23431	730.00	1280.00	installment
22725	980.00	1680.00	installment
22963	285.00	490.00	installment
22821	279.00	480.00	installment
3707	850.00	1450.00	installment
22886	1079.10	1840.00	installment
21967	700.00	1200.00	installment
22639	300.00	710.00	installment
23557	292.00	510.00	installment
23447	2300.00	4260.00	installment
23536	328.00	560.00	installment
23505	654.00	1200.00	installment
20214	640.00	1060.00	installment
23665	304.00	510.00	installment
23530	1421.10	2420.00	installment
17594	496.00	900.00	installment
23117	600.00	1040.00	installment
23457	330.00	570.00	installment
3666	300.00	580.00	installment
2093	530.00	820.00	installment
22708	1719.00	2940.00	installment
13273	446.00	770.00	installment
23430	1975.00	3370.00	installment
23468	278.00	480.00	installment
23422	970.00	1670.00	installment
23474	157.00	280.00	installment
18486	708.00	1290.00	installment
22446	127.00	230.00	installment
23482	265.00	460.00	installment
22690	350.00	580.00	installment
23487	53.82	100.00	installment
23488	90.28	170.00	installment
21345	1990.00	3390.00	installment
23496	240.00	510.00	installment
23498	850.00	1650.00	installment
21392	680.00	1360.00	installment
21490	650.00	1140.00	installment
4367	750.00	1290.00	installment
18552	745.00	1290.00	installment
23239	700.00	1290.00	installment
23376	1100.00	2140.00	installment
23509	1529.00	2610.00	installment
21950	416.00	650.00	installment
22893	52.00	100.00	installment
23512	188.60	330.00	installment
23702	67.00	130.00	installment
23704	62.00	120.00	installment
24391	98.00	180.00	installment
23516	339.70	580.00	installment
21575	566.65	1100.00	installment
23517	283.00	510.00	installment
17627	945.00	1620.00	installment
17863	450.00	770.00	installment
23526	66.96	130.00	installment
23526	66.96	130.00	installment
23526	66.96	130.00	installment
23526	66.96	130.00	installment
23526	66.96	130.00	installment
23526	66.96	130.00	installment
22185	520.00	1110.00	installment
22703	220.00	460.00	installment
23529	286.00	470.00	installment
23531	960.00	1640.00	installment
16087	467.00	860.00	installment
21243	600.00	1040.00	installment
19347	944.00	1620.00	installment
22833	949.00	1450.00	installment
22690	350.00	580.00	installment
234	165.00	320.00	installment
17158	148.00	230.00	installment
17415	1100.00	1880.00	installment
12109	892.00	1530.00	installment
23543	840.00	1440.00	installment
23123	2198.82	3740.00	installment
16482	796.00	1450.00	installment
18486	708.00	1290.00	installment
22946	750.00	1490.00	installment
20521	240.00	430.00	installment
23561	1600.00	3170.00	installment
3396	231.00	410.00	installment
21576	61.41	120.00	installment
23568	895.00	1530.00	installment
16571	239.00	325.00	single
17719	359.00	380.00	single
22505	650.00	710.00	single
11339	472.00	810.00	installment
23571	569.00	990.00	installment
6755	1400.00	2400.00	installment
22706	380.00	660.00	installment
23574	999.00	1700.00	installment
23576	450.18	770.00	installment
3492	660.00	1140.00	installment
10119	340.00	710.00	installment
23588	35.00	70.00	installment
22869	699.00	1200.00	installment
22706	380.00	660.00	installment
23592	995.00	1700.00	installment
19603	450.00	770.00	installment
22982	295.00	460.00	installment
9859	900.00	1540.00	installment
21768	745.00	1280.00	installment
11751	294.00	510.00	installment
23529	286.00	470.00	installment
22547	385.00	670.00	installment
23008	879.00	1500.00	installment
3506	460.00	800.00	installment
13334	575.00	990.00	installment
23100	619.00	1060.00	installment
21007	1430.00	2110.00	installment
13458	325.00	580.00	installment
23461	1500.00	2560.00	installment
23573	1499.00	2560.00	installment
22547	385.00	670.00	installment
23502	355.00	620.00	installment
9359	760.00	1290.00	installment
23640	1405.00	2110.00	installment
23379	960.00	1640.00	installment
23644	749.00	1290.00	installment
17022	254.00	440.00	installment
23709	229.95	410.00	installment
23650	240.00	420.00	installment
19347	941.00	1620.00	installment
19143	941.00	1620.00	installment
23558	294.00	510.00	installment
22527	178.20	320.00	installment
23662	143.50	250.00	installment
23663	119.70	220.00	installment
23246	949.00	1630.00	installment
19283	933.00	1620.00	installment
12885	545.00	900.00	installment
14309	95.32	170.00	installment
23688	95.32	170.00	installment
22668	595.78	820.00	installment
23427	480.00	820.00	installment
17237	450.00	770.00	installment
12755	100.00	190.00	installment
19441	120.00	220.00	installment
19645	320.00	630.00	installment
22776	320.00	560.00	installment
23708	70.00	120.00	installment
9879	840.00	1060.00	installment
23598	460.00	800.00	installment
23779	619.00	1060.00	installment
23718	285.00	680.00	installment
23718	285.00	680.00	installment
23718	285.00	680.00	installment
23718	285.00	680.00	installment
13535	645.00	1000.00	installment
20274	487.41	860.00	installment
23427	480.00	820.00	installment
23225	721.00	1210.00	installment
22505	666.05	1260.00	installment
23626	544.00	950.00	installment
6576	745.00	1280.00	installment
14728	597.00	1020.00	installment
23632	872.00	1500.00	installment
22329	365.00	630.00	installment
22582	330.00	570.00	installment
23740	1884.00	3230.00	installment
22677	683.64	1260.00	installment
23744	156.00	270.00	installment
23319	255.00	440.00	installment
9359	750.00	1290.00	installment
22612	416.00	650.00	installment
22196	1299.00	2220.00	installment
13330	335.00	580.00	installment
22707	355.00	620.00	installment
399	534.00	630.00	installment
17686	960.00	1010.00	installment
23236	1750.00	1760.00	installment
19899	870.00	1500.00	installment
3473	115.00	121.00	installment
11912	784.00	840.00	installment
14248	980.00	1029.00	installment
17311	163.00	174.00	installment
15653	280.00	294.00	installment
16109	920.00	966.00	installment
22887	1999.00	2047.00	installment
13718	1036.00	1770.00	installment
23626	527.00	950.00	installment
23529	286.00	470.00	installment
14859	1169.00	1227.00	installment
15653	280.00	294.00	installment
23762	435.00	473.00	installment
23763	1816.00	1909.00	installment
24461	428.00	477.00	installment
21356	520.00	900.00	installment
9154	300.00	315.00	installment
14800	180.00	189.00	installment
18632	454.00	477.00	installment
14384	391.00	427.00	installment
14269	1265.00	2160.00	installment
21504	308.10	530.00	installment
23529	286.00	470.00	installment
23184	169.00	290.00	installment
771	219.00	390.00	installment
23083	148.00	230.00	installment
23717	470.05	810.00	installment
17880	466.00	710.00	installment
21392	680.00	1160.00	installment
23778	223.00	248.00	installment
16471	745.00	1290.00	installment
21392	680.00	1160.00	installment
22806	714.70	1330.00	installment
22806	714.70	1330.00	installment
22624	683.64	1260.00	installment
11289	640.00	1100.00	installment
23301	499.00	860.00	installment
22624	681.13	1260.00	installment
13591	424.00	620.00	installment
23159	950.00	1640.00	installment
22597	445.00	770.00	installment
23616	962.00	1700.00	installment
23666	470.00	800.00	installment
23797	850.00	1450.00	installment
23647	286.00	470.00	installment
23809	795.00	1200.00	installment
23666	471.00	800.00	installment
22388	687.00	1170.00	installment
23749	179.00	330.00	installment
22388	687.00	1170.00	installment
22524	639.00	1060.00	installment
23598	460.00	800.00	installment
18562	352.00	700.00	installment
22524	638.00	1060.00	installment
23896	118.15	290.00	installment
13718	1180.00	1770.00	installment
19255	471.00	800.00	installment
23138	1079.10	1600.00	installment
23364	1150.00	2130.00	installment
23818	1220.00	2080.00	installment
23529	286.00	470.00	installment
22311	550.00	1040.00	installment
23822	790.00	1350.00	installment
22588	150.00	270.00	installment
23824	764.04	1460.00	installment
23825	491.00	1010.00	installment
23363	895.00	1530.00	installment
22013	923.00	1580.00	installment
19347	890.00	1620.00	installment
5127	540.00	920.00	installment
22524	639.00	1070.00	installment
3682	150.00	380.00	installment
8823	51.00	90.00	installment
11612	369.00	560.00	installment
23460	471.00	940.00	installment
23854	278.00	50.00	installment
23855	128.00	230.00	installment
22490	280.00	480.00	installment
23836	248.00	340.00	installment
22624	666.05	1260.00	installment
23427	480.00	820.00	installment
23092	640.00	1100.00	installment
23845	453.90	730.00	installment
23846	614.00	1050.00	installment
22311	550.00	950.00	installment
